living_mun,commute_mun,pop,year,tot_pop_living_mun
1100,1100,673837,1995,712056
1100,1202,161,1995,712056
1100,1203,5529,1995,712056
1100,1204,432,1995,712056
1100,1205,189,1995,712056
1100,1206,89,1995,712056
1100,1207,152,1995,712056
1100,1208,48,1995,712056
1100,1209,135,1995,712056
1100,1210,1161,1995,712056
1100,1211,17,1995,712056
1100,1212,39,1995,712056
1100,1213,998,1995,712056
1100,1214,38,1995,712056
1100,1215,147,1995,712056
1100,1216,40,1995,712056
1100,1217,4910,1995,712056
1100,1218,22,1995,712056
1100,1219,14,1995,712056
1100,1220,19,1995,712056
1100,1221,13,1995,712056
1100,1222,59,1995,712056
1100,1223,13,1995,712056
1100,1224,2134,1995,712056
1100,1225,157,1995,712056
1100,1226,71,1995,712056
1100,1227,14,1995,712056
1100,1228,47,1995,712056
1100,1229,14,1995,712056
1100,1230,62,1995,712056
1100,1231,1866,1995,712056
1100,1233,52,1995,712056
1100,1234,6180,1995,712056
1100,1235,9548,1995,712056
1100,1236,17,1995,712056
1100,1303,992,1995,712056
1100,1304,44,1995,712056
1100,1331,NA,1995,712056
1100,1333,17,1995,712056
1100,1334,NA,1995,712056
1100,1337,NA,1995,712056
1100,1343,NA,1995,712056
1100,1345,NA,1995,712056
1100,1346,NA,1995,712056
1100,1347,28,1995,712056
1100,1361,NA,1995,712056
1100,1363,NA,1995,712056
1100,1364,NA,1995,712056
1100,1367,12,1995,712056
1100,1370,NA,1995,712056
1100,1371,NA,1995,712056
1100,1391,NA,1995,712056
1100,1392,NA,1995,712056
1100,1393,15,1995,712056
1100,1394,17,1995,712056
1100,1395,27,1995,712056
1100,1396,NA,1995,712056
1100,1397,26,1995,712056
1100,1398,25,1995,712056
1100,1399,11,1995,712056
1100,1400,69,1995,712056
1100,1401,16,1995,712056
1100,1402,31,1995,712056
1100,1403,45,1995,712056
1100,1404,12,1995,712056
1100,1405,12,1995,712056
1100,1406,NA,1995,712056
1100,1407,17,1995,712056
1100,1408,113,1995,712056
1100,1409,43,1995,712056
1100,1423,268,1995,712056
1100,1424,30,1995,712056
1100,1425,NA,1995,712056
1100,1427,79,1995,712056
1100,1428,247,1995,712056
1100,1429,220,1995,712056
1100,1430,44,1995,712056
1100,1431,NA,1995,712056
1100,1432,15,1995,712056
1100,1433,NA,1995,712056
1100,1434,NA,1995,712056
1100,1436,NA,1995,712056
1100,1437,NA,1995,712056
1100,1438,13,1995,712056
1100,1452,NA,1995,712056
1100,1453,NA,1995,712056
1100,1456,NA,1995,712056
1100,1457,22,1995,712056
1100,1458,NA,1995,712056
1100,1459,NA,1995,712056
1100,1460,NA,1995,712056
1100,1461,NA,1995,712056
1100,1462,NA,1995,712056
1100,1463,16,1995,712056
1100,1468,NA,1995,712056
1100,1469,NA,1995,712056
1100,1470,NA,1995,712056
1100,1471,NA,1995,712056
1100,1472,NA,1995,712056
1100,1481,NA,1995,712056
1100,1482,NA,1995,712056
1100,1483,11,1995,712056
1100,1484,NA,1995,712056
1100,1486,NA,1995,712056
1100,1487,NA,1995,712056
1100,1511,NA,1995,712056
1100,1512,NA,1995,712056
1100,1513,NA,1995,712056
1100,1514,NA,1995,712056
1100,1516,NA,1995,712056
1100,1517,NA,1995,712056
1100,1518,NA,1995,712056
1100,1519,NA,1995,712056
1100,1543,NA,1995,712056
1100,1545,NA,1995,712056
1100,1546,NA,1995,712056
1100,1547,NA,1995,712056
1100,1550,NA,1995,712056
1100,1552,NA,1995,712056
1100,1555,NA,1995,712056
1100,1559,NA,1995,712056
1100,1561,NA,1995,712056
1100,1571,41,1995,712056
1100,1575,NA,1995,712056
1100,1578,55,1995,712056
1100,1581,26,1995,712056
1100,1584,57,1995,712056
1100,1585,72,1995,712056
1100,1586,21,1995,712056
1100,1601,43,1995,712056
1100,1602,13,1995,712056
1100,1604,11,1995,712056
1100,1607,57,1995,712056
1100,1608,NA,1995,712056
1100,1609,NA,1995,712056
1100,1610,27,1995,712056
1100,1631,NA,1995,712056
1100,1632,NA,1995,712056
1100,1633,NA,1995,712056
1100,1634,NA,1995,712056
1100,1635,NA,1995,712056
1100,1636,NA,1995,712056
1100,1637,12,1995,712056
1100,1638,NA,1995,712056
1100,1641,NA,1995,712056
1100,1642,NA,1995,712056
1100,1643,NA,1995,712056
1100,1644,NA,1995,712056
1100,1645,NA,1995,712056
1100,1647,NA,1995,712056
1100,1648,NA,1995,712056
1100,1649,NA,1995,712056
1100,1661,NA,1995,712056
1100,1662,NA,1995,712056
1100,1663,NA,1995,712056
1100,1664,NA,1995,712056
1100,1665,NA,1995,712056
1100,1691,NA,1995,712056
1100,1692,NA,1995,712056
1100,1693,NA,1995,712056
1100,1694,NA,1995,712056
1100,2201,NA,1995,712056
1100,2203,NA,1995,712056
1100,2208,NA,1995,712056
1100,2301,NA,1995,712056
1100,2411,NA,1995,712056
1100,3205,NA,1995,712056
1100,3366,NA,1995,712056
