living_mun,commute_mun,pop,year,tot_pop_living_mun
1100,3213,NA,1985,591248
1100,3507,NA,1985,591248
1100,3524,NA,1985,591248
1100,4100,22,1985,591248
1100,4209,NA,1985,591248
1100,5201,NA,1985,591248
1100,6201,NA,1985,591248
1100,6202,NA,1985,591248
1100,6203,NA,1985,591248
1100,6322,NA,1985,591248
1100,6324,NA,1985,591248
1100,7201,NA,1985,591248
1100,7543,NA,1985,591248
1100,8203,NA,1985,591248
1100,8211,NA,1985,591248
1100,8216,NA,1985,591248
1100,8220,NA,1985,591248
1100,8228,NA,1985,591248
1100,8309,NA,1985,591248
1100,8521,NA,1985,591248
1100,9203,NA,1985,591248
1100,9204,NA,1985,591248
1100,9208,NA,1985,591248
1100,10201,NA,1985,591248
1100,11100,NA,1985,591248
1100,11203,NA,1985,591248
1100,11208,NA,1985,591248
1100,11210,NA,1985,591248
1100,11214,NA,1985,591248
1100,11215,NA,1985,591248
1100,11218,NA,1985,591248
1100,11221,NA,1985,591248
1100,11223,NA,1985,591248
1100,11224,NA,1985,591248
1100,11230,NA,1985,591248
1100,11231,NA,1985,591248
1100,11242,NA,1985,591248
1100,11346,NA,1985,591248
1100,12100,NA,1985,591248
1100,12203,NA,1985,591248
1100,12204,NA,1985,591248
1100,12205,NA,1985,591248
1100,12206,NA,1985,591248
1100,12208,NA,1985,591248
1100,12211,NA,1985,591248
1100,12212,NA,1985,591248
1100,12216,NA,1985,591248
1100,12217,NA,1985,591248
1100,12219,NA,1985,591248
1100,12221,NA,1985,591248
1100,12222,NA,1985,591248
1100,12225,NA,1985,591248
1100,12227,NA,1985,591248
1100,12230,NA,1985,591248
1100,12236,NA,1985,591248
1100,12463,NA,1985,591248
1100,13101,51,1985,591248
1100,13102,32,1985,591248
1100,13103,39,1985,591248
1100,13104,27,1985,591248
1100,13105,NA,1985,591248
1100,13106,NA,1985,591248
1100,13107,NA,1985,591248
1100,13108,NA,1985,591248
1100,13109,NA,1985,591248
1100,13110,NA,1985,591248
1100,13111,NA,1985,591248
1100,13112,NA,1985,591248
1100,13113,15,1985,591248
1100,13114,NA,1985,591248
1100,13115,NA,1985,591248
1100,13116,NA,1985,591248
1100,13117,NA,1985,591248
1100,13119,NA,1985,591248
1100,13120,NA,1985,591248
1100,13121,NA,1985,591248
1100,13122,NA,1985,591248
1100,13123,NA,1985,591248
1100,13202,NA,1985,591248
1100,13203,NA,1985,591248
1100,13204,NA,1985,591248
1100,13206,NA,1985,591248
1100,13208,NA,1985,591248
1100,13209,NA,1985,591248
1100,13213,NA,1985,591248
1100,13219,NA,1985,591248
1100,13220,NA,1985,591248
1100,13223,NA,1985,591248
1100,13224,NA,1985,591248
1100,13229,NA,1985,591248
1100,14100,20,1985,591248
1100,14130,11,1985,591248
1100,14150,NA,1985,591248
1100,14201,NA,1985,591248
1100,14203,NA,1985,591248
1100,14205,NA,1985,591248
1100,14207,NA,1985,591248
1100,14212,NA,1985,591248
1100,14213,NA,1985,591248
1100,14216,NA,1985,591248
1100,15100,NA,1985,591248
1100,15212,NA,1985,591248
1100,15222,NA,1985,591248
1100,16201,NA,1985,591248
1100,16209,NA,1985,591248
1100,17201,NA,1985,591248
1100,17206,NA,1985,591248
1100,18202,NA,1985,591248
1100,19201,NA,1985,591248
1100,19209,NA,1985,591248
1100,19424,NA,1985,591248
1100,20201,NA,1985,591248
1100,20202,NA,1985,591248
1100,20203,NA,1985,591248
1100,20206,NA,1985,591248
1100,20220,NA,1985,591248
1100,20304,NA,1985,591248
1100,22100,NA,1985,591248
1100,22130,NA,1985,591248
1100,22203,NA,1985,591248
1100,22206,NA,1985,591248
1100,22212,NA,1985,591248
1100,22215,NA,1985,591248
1100,22216,NA,1985,591248
1100,22219,NA,1985,591248
1100,22221,NA,1985,591248
1100,22223,NA,1985,591248
1100,22342,NA,1985,591248
1100,23100,13,1985,591248
1100,23201,NA,1985,591248
1100,23202,NA,1985,591248
1100,23206,NA,1985,591248
1100,23210,NA,1985,591248
1100,23211,NA,1985,591248
1100,23212,NA,1985,591248
1100,23219,NA,1985,591248
1100,23228,NA,1985,591248
1100,23236,NA,1985,591248
1100,24203,NA,1985,591248
1100,24207,NA,1985,591248
1100,25201,NA,1985,591248
1100,25203,NA,1985,591248
1100,26100,NA,1985,591248
1100,26201,NA,1985,591248
1100,26202,NA,1985,591248
1100,27100,NA,1985,591248
1100,27140,NA,1985,591248
1100,27205,NA,1985,591248
1100,27207,NA,1985,591248
1100,27209,NA,1985,591248
1100,27212,NA,1985,591248
1100,27223,NA,1985,591248
1100,27227,NA,1985,591248
1100,28100,NA,1985,591248
1100,28202,NA,1985,591248
1100,28210,NA,1985,591248
1100,29201,NA,1985,591248
1100,30204,NA,1985,591248
1100,33100,NA,1985,591248
1100,33202,NA,1985,591248
1100,33203,NA,1985,591248
1100,34211,NA,1985,591248
1100,35201,NA,1985,591248
1100,35208,NA,1985,591248
1100,37201,NA,1985,591248
1100,37202,NA,1985,591248
1100,37203,NA,1985,591248
1100,38201,NA,1985,591248
1100,38202,NA,1985,591248
1100,40100,NA,1985,591248
1100,40130,NA,1985,591248
1100,40203,NA,1985,591248
1100,41202,NA,1985,591248
1100,42201,NA,1985,591248
1100,42203,NA,1985,591248
1100,43100,NA,1985,591248
1100,44208,NA,1985,591248
1100,45201,NA,1985,591248
1100,46218,NA,1985,591248
1100,47301,NA,1985,591248
1202,1100,146,1985,121869
1202,1202,115549,1985,121869
1202,1203,57,1985,121869
1202,1204,NA,1985,121869
1202,1205,22,1985,121869
1202,1206,62,1985,121869
1202,1207,NA,1985,121869
1202,1208,NA,1985,121869
1202,1210,NA,1985,121869
1202,1211,14,1985,121869
1202,1212,NA,1985,121869
1202,1213,17,1985,121869
1202,1214,60,1985,121869
1202,1215,NA,1985,121869
1202,1217,NA,1985,121869
1202,1218,NA,1985,121869
1202,1219,NA,1985,121869
1202,1221,NA,1985,121869
1202,1223,137,1985,121869
1202,1224,NA,1985,121869
1202,1225,NA,1985,121869
1202,1227,NA,1985,121869
1202,1230,NA,1985,121869
1202,1231,NA,1985,121869
1202,1233,NA,1985,121869
1202,1235,NA,1985,121869
1202,1236,1873,1985,121869
1202,1331,35,1985,121869
1202,1332,59,1985,121869
1202,1333,64,1985,121869
1202,1334,110,1985,121869
1202,1337,1058,1985,121869
1202,1343,123,1985,121869
1202,1345,160,1985,121869
1202,1346,57,1985,121869
1202,1347,15,1985,121869
1202,1361,54,1985,121869
1202,1362,23,1985,121869
1202,1363,31,1985,121869
1202,1364,14,1985,121869
1202,1367,15,1985,121869
1202,1370,17,1985,121869
1202,1371,51,1985,121869
1202,1391,NA,1985,121869
1202,1392,15,1985,121869
1202,1393,NA,1985,121869
1202,1394,NA,1985,121869
1202,1401,NA,1985,121869
1202,1402,19,1985,121869
1202,1403,NA,1985,121869
1202,1404,NA,1985,121869
1202,1405,NA,1985,121869
1202,1408,NA,1985,121869
1202,1409,NA,1985,121869
1202,1481,NA,1985,121869
1202,1483,NA,1985,121869
1202,1486,NA,1985,121869
1202,1487,NA,1985,121869
1202,1514,NA,1985,121869
1202,1517,NA,1985,121869
1202,1543,NA,1985,121869
1202,1545,41,1985,121869
1202,1546,NA,1985,121869
1202,1563,NA,1985,121869
1202,1575,NA,1985,121869
1202,1578,NA,1985,121869
1202,1586,NA,1985,121869
1202,1601,NA,1985,121869
1202,1604,NA,1985,121869
1202,1607,31,1985,121869
1202,1608,NA,1985,121869
1202,1609,NA,1985,121869
1202,1610,NA,1985,121869
1202,1631,NA,1985,121869
1202,1635,NA,1985,121869
1202,1639,NA,1985,121869
1202,1641,NA,1985,121869
1202,1642,12,1985,121869
1202,1645,NA,1985,121869
1202,1649,NA,1985,121869
1202,1661,NA,1985,121869
1202,1662,21,1985,121869
1202,1663,NA,1985,121869
1202,1667,NA,1985,121869
1202,1668,NA,1985,121869
1202,1691,NA,1985,121869
1202,1693,NA,1985,121869
1202,1694,11,1985,121869
1202,2201,46,1985,121869
1202,2203,30,1985,121869
1202,2204,29,1985,121869
1202,2206,NA,1985,121869
1202,2207,NA,1985,121869
1202,2208,NA,1985,121869
1202,2304,NA,1985,121869
1202,2307,NA,1985,121869
1202,2321,NA,1985,121869
1202,2387,NA,1985,121869
1202,2411,NA,1985,121869
1202,2423,NA,1985,121869
1202,2446,NA,1985,121869
1202,3201,NA,1985,121869
1202,3206,NA,1985,121869
1202,3207,NA,1985,121869
1202,3215,NA,1985,121869
1202,4100,12,1985,121869
1202,4202,NA,1985,121869
1202,4203,NA,1985,121869
1202,4205,16,1985,121869
1202,4207,NA,1985,121869
1202,4209,NA,1985,121869
1202,4505,NA,1985,121869
1202,5201,NA,1985,121869
1202,5203,NA,1985,121869
1202,6203,NA,1985,121869
1202,6205,NA,1985,121869
1202,6322,NA,1985,121869
1202,7201,NA,1985,121869
1202,7202,NA,1985,121869
1202,7204,NA,1985,121869
1202,7542,NA,1985,121869
1202,7543,NA,1985,121869
1202,7545,NA,1985,121869
1202,8201,NA,1985,121869
1202,8202,NA,1985,121869
1202,8215,NA,1985,121869
1202,8219,NA,1985,121869
1202,8220,NA,1985,121869
1202,8221,NA,1985,121869
1202,8222,NA,1985,121869
1202,8341,NA,1985,121869
1202,9201,NA,1985,121869
1202,9202,NA,1985,121869
1202,9205,NA,1985,121869
1202,9206,26,1985,121869
1202,9301,NA,1985,121869
1202,9384,NA,1985,121869
1202,10202,NA,1985,121869
1202,10205,NA,1985,121869
1202,10206,25,1985,121869
1202,10207,NA,1985,121869
1202,10208,NA,1985,121869
1202,10210,NA,1985,121869
1202,10382,NA,1985,121869
1202,10449,NA,1985,121869
1202,10525,NA,1985,121869
1202,11100,NA,1985,121869
1202,11201,14,1985,121869
1202,11202,NA,1985,121869
1202,11203,NA,1985,121869
1202,11209,NA,1985,121869
1202,11212,NA,1985,121869
1202,11214,NA,1985,121869
1202,11217,NA,1985,121869
1202,11222,NA,1985,121869
1202,11224,NA,1985,121869
1202,11227,NA,1985,121869
1202,11229,NA,1985,121869
1202,11230,NA,1985,121869
1202,11231,19,1985,121869
1202,11232,NA,1985,121869
1202,11234,NA,1985,121869
1202,11237,NA,1985,121869
1202,11324,NA,1985,121869
1202,12100,NA,1985,121869
1202,12203,NA,1985,121869
1202,12204,NA,1985,121869
1202,12206,NA,1985,121869
1202,12207,NA,1985,121869
1202,12212,NA,1985,121869
1202,12217,NA,1985,121869
1202,12219,NA,1985,121869
1202,12220,NA,1985,121869
1202,12225,NA,1985,121869
1202,12226,NA,1985,121869
1202,12227,13,1985,121869
1202,12237,NA,1985,121869
1202,13101,216,1985,121869
1202,13102,118,1985,121869
1202,13103,46,1985,121869
1202,13104,NA,1985,121869
1202,13106,NA,1985,121869
1202,13107,NA,1985,121869
1202,13108,NA,1985,121869
1202,13109,11,1985,121869
1202,13111,25,1985,121869
1202,13112,NA,1985,121869
1202,13113,NA,1985,121869
1202,13114,NA,1985,121869
1202,13115,11,1985,121869
1202,13116,NA,1985,121869
1202,13117,NA,1985,121869
1202,13119,NA,1985,121869
1202,13120,NA,1985,121869
1202,13121,NA,1985,121869
1202,13122,NA,1985,121869
1202,13123,31,1985,121869
1202,13201,NA,1985,121869
1202,13202,NA,1985,121869
1202,13203,NA,1985,121869
1202,13205,NA,1985,121869
1202,13206,NA,1985,121869
1202,13207,NA,1985,121869
1202,13208,NA,1985,121869
1202,13209,NA,1985,121869
1202,13212,NA,1985,121869
1202,13213,NA,1985,121869
1202,13214,NA,1985,121869
1202,13215,NA,1985,121869
1202,13218,NA,1985,121869
1202,13219,NA,1985,121869
1202,13220,NA,1985,121869
1202,13222,NA,1985,121869
1202,13223,NA,1985,121869
1202,13224,NA,1985,121869
1202,13228,NA,1985,121869
1202,13381,NA,1985,121869
1202,13401,NA,1985,121869
1202,14100,115,1985,121869
1202,14130,20,1985,121869
1202,14150,NA,1985,121869
1202,14201,NA,1985,121869
1202,14203,NA,1985,121869
1202,14205,15,1985,121869
1202,14206,NA,1985,121869
1202,14210,NA,1985,121869
1202,14212,NA,1985,121869
1202,14214,NA,1985,121869
1202,14215,NA,1985,121869
1202,14216,NA,1985,121869
1202,14218,NA,1985,121869
1202,14401,NA,1985,121869
1202,15100,12,1985,121869
1202,15205,NA,1985,121869
1202,15216,12,1985,121869
1202,15222,NA,1985,121869
1202,15226,NA,1985,121869
1202,16201,11,1985,121869
1202,16204,20,1985,121869
1202,16207,NA,1985,121869
1202,16210,NA,1985,121869
1202,16211,NA,1985,121869
1202,16342,NA,1985,121869
1202,16343,NA,1985,121869
1202,17201,NA,1985,121869
1202,17206,NA,1985,121869
1202,17207,NA,1985,121869
1202,17210,13,1985,121869
1202,17211,NA,1985,121869
1202,17463,NA,1985,121869
1202,18201,NA,1985,121869
1202,18205,NA,1985,121869
1202,18423,NA,1985,121869
1202,18483,NA,1985,121869
1202,19201,NA,1985,121869
1202,19209,NA,1985,121869
1202,20202,NA,1985,121869
1202,20203,12,1985,121869
1202,20204,NA,1985,121869
1202,20211,NA,1985,121869
1202,20213,NA,1985,121869
1202,20215,23,1985,121869
1202,20218,NA,1985,121869
1202,20219,NA,1985,121869
1202,20430,NA,1985,121869
1202,20432,NA,1985,121869
1202,20521,NA,1985,121869
1202,21203,NA,1985,121869
1202,21204,NA,1985,121869
1202,21206,NA,1985,121869
1202,21207,NA,1985,121869
1202,21218,NA,1985,121869
1202,21219,NA,1985,121869
1202,21341,NA,1985,121869
1202,21504,NA,1985,121869
1202,21506,NA,1985,121869
1202,21521,NA,1985,121869
1202,22100,13,1985,121869
1202,22130,NA,1985,121869
1202,22203,NA,1985,121869
1202,22205,NA,1985,121869
1202,22206,NA,1985,121869
1202,22208,NA,1985,121869
1202,22210,NA,1985,121869
1202,22211,NA,1985,121869
1202,22212,NA,1985,121869
1202,22213,NA,1985,121869
1202,22215,NA,1985,121869
1202,22219,NA,1985,121869
1202,22221,NA,1985,121869
1202,22223,NA,1985,121869
1202,23100,35,1985,121869
1202,23201,NA,1985,121869
1202,23202,NA,1985,121869
1202,23203,NA,1985,121869
1202,23207,NA,1985,121869
1202,23210,NA,1985,121869
1202,23211,NA,1985,121869
1202,23212,NA,1985,121869
1202,23213,NA,1985,121869
1202,23214,NA,1985,121869
1202,23215,NA,1985,121869
1202,23217,NA,1985,121869
1202,23221,NA,1985,121869
1202,23222,NA,1985,121869
1202,23229,NA,1985,121869
1202,23230,NA,1985,121869
1202,23425,NA,1985,121869
1202,23427,NA,1985,121869
1202,24201,NA,1985,121869
1202,24207,NA,1985,121869
1202,24210,NA,1985,121869
1202,24214,NA,1985,121869
1202,24543,NA,1985,121869
1202,25203,NA,1985,121869
1202,25206,NA,1985,121869
1202,25209,NA,1985,121869
1202,25383,NA,1985,121869
1202,26100,15,1985,121869
1202,26203,NA,1985,121869
1202,26204,NA,1985,121869
1202,27100,19,1985,121869
1202,27140,NA,1985,121869
1202,27209,NA,1985,121869
1202,27211,NA,1985,121869
1202,27212,NA,1985,121869
1202,27227,NA,1985,121869
1202,28100,13,1985,121869
1202,28204,NA,1985,121869
1202,28212,NA,1985,121869
1202,28219,NA,1985,121869
1202,28221,NA,1985,121869
1202,29442,NA,1985,121869
1202,29447,NA,1985,121869
1202,30422,NA,1985,121869
1202,31202,NA,1985,121869
1202,31204,NA,1985,121869
1202,31403,NA,1985,121869
1202,32202,NA,1985,121869
1202,32526,NA,1985,121869
1202,33204,NA,1985,121869
1202,34100,NA,1985,121869
1202,34202,NA,1985,121869
1202,34211,19,1985,121869
1202,34212,NA,1985,121869
1202,35201,NA,1985,121869
1202,35203,NA,1985,121869
1202,35215,NA,1985,121869
1202,36201,NA,1985,121869
1202,36202,NA,1985,121869
1202,37201,NA,1985,121869
1202,37202,NA,1985,121869
1202,37404,NA,1985,121869
1202,38201,NA,1985,121869
1202,38202,NA,1985,121869
1202,39201,NA,1985,121869
1202,39212,NA,1985,121869
1202,40100,36,1985,121869
1202,40130,NA,1985,121869
1202,42201,NA,1985,121869
1202,44205,NA,1985,121869
1202,47301,NA,1985,121869
1203,1100,8533,1985,62100
1203,1202,13,1985,62100
1203,1203,52468,1985,62100
1203,1204,NA,1985,62100
1203,1205,NA,1985,62100
1203,1206,NA,1985,62100
1203,1207,NA,1985,62100
1203,1208,NA,1985,62100
1203,1209,NA,1985,62100
1203,1210,27,1985,62100
1203,1211,NA,1985,62100
1203,1212,NA,1985,62100
1203,1213,22,1985,62100
1203,1214,20,1985,62100
1203,1215,NA,1985,62100
1203,1216,NA,1985,62100
1203,1217,32,1985,62100
1203,1219,NA,1985,62100
1203,1220,NA,1985,62100
1203,1221,NA,1985,62100
1203,1222,NA,1985,62100
1203,1223,NA,1985,62100
1203,1224,12,1985,62100
1203,1225,NA,1985,62100
1203,1226,NA,1985,62100
1203,1228,NA,1985,62100
1203,1229,NA,1985,62100
1203,1231,NA,1985,62100
1203,1233,NA,1985,62100
1203,1234,23,1985,62100
1203,1235,164,1985,62100
1203,1236,NA,1985,62100
1203,1303,NA,1985,62100
1203,1332,NA,1985,62100
1203,1347,NA,1985,62100
1203,1361,NA,1985,62100
1203,1370,NA,1985,62100
1203,1371,NA,1985,62100
1203,1391,NA,1985,62100
1203,1392,NA,1985,62100
1203,1393,NA,1985,62100
1203,1394,NA,1985,62100
1203,1395,12,1985,62100
1203,1398,NA,1985,62100
1203,1399,NA,1985,62100
1203,1400,31,1985,62100
1203,1401,NA,1985,62100
1203,1402,31,1985,62100
1203,1403,NA,1985,62100
1203,1404,NA,1985,62100
1203,1405,NA,1985,62100
1203,1406,16,1985,62100
1203,1407,17,1985,62100
1203,1408,327,1985,62100
1203,1409,NA,1985,62100
1203,1424,NA,1985,62100
1203,1429,NA,1985,62100
1203,1457,NA,1985,62100
1203,1463,NA,1985,62100
1203,1468,NA,1985,62100
1203,1469,NA,1985,62100
1203,1481,NA,1985,62100
1203,1484,NA,1985,62100
1203,1485,NA,1985,62100
1203,1512,NA,1985,62100
1203,1513,NA,1985,62100
1203,1514,20,1985,62100
1203,1518,NA,1985,62100
1203,1545,NA,1985,62100
1203,1552,NA,1985,62100
1203,1555,NA,1985,62100
1203,1561,NA,1985,62100
1203,1575,NA,1985,62100
1203,1578,NA,1985,62100
1203,1584,NA,1985,62100
1203,1585,NA,1985,62100
1203,1586,NA,1985,62100
1203,1601,NA,1985,62100
1203,1607,NA,1985,62100
1203,1609,NA,1985,62100
1203,1610,NA,1985,62100
1203,1636,NA,1985,62100
1203,1638,NA,1985,62100
1203,1642,NA,1985,62100
1203,1645,NA,1985,62100
1203,1694,NA,1985,62100
1203,2203,NA,1985,62100
1203,4100,NA,1985,62100
1203,4202,NA,1985,62100
1203,4203,NA,1985,62100
1203,4205,NA,1985,62100
1203,7301,NA,1985,62100
1203,8216,NA,1985,62100
1203,8225,NA,1985,62100
1203,10202,NA,1985,62100
1203,10522,NA,1985,62100
1203,11237,NA,1985,62100
1203,11246,NA,1985,62100
1203,12100,NA,1985,62100
1203,12217,NA,1985,62100
1203,12223,NA,1985,62100
1203,13101,22,1985,62100
1203,13102,22,1985,62100
1203,13103,NA,1985,62100
1203,13104,NA,1985,62100
1203,13105,NA,1985,62100
1203,13108,NA,1985,62100
1203,13113,NA,1985,62100
1203,13119,NA,1985,62100
1203,13120,NA,1985,62100
1203,13206,NA,1985,62100
1203,14100,NA,1985,62100
1203,14130,NA,1985,62100
1203,14150,NA,1985,62100
1203,14210,NA,1985,62100
1203,14213,NA,1985,62100
1203,15100,NA,1985,62100
1203,15202,NA,1985,62100
1203,15211,NA,1985,62100
1203,15504,NA,1985,62100
1203,17207,NA,1985,62100
1203,17463,NA,1985,62100
1203,18202,NA,1985,62100
1203,18423,NA,1985,62100
1203,20204,NA,1985,62100
1203,22212,NA,1985,62100
1203,22219,NA,1985,62100
1203,22325,NA,1985,62100
1203,23100,NA,1985,62100
1203,23201,NA,1985,62100
1203,23211,NA,1985,62100
1203,23212,NA,1985,62100
1203,26202,NA,1985,62100
1203,26208,NA,1985,62100
1203,26213,NA,1985,62100
1203,27100,NA,1985,62100
1203,28100,NA,1985,62100
1203,28203,NA,1985,62100
1203,28216,NA,1985,62100
1203,29204,NA,1985,62100
1203,34202,NA,1985,62100
1203,34207,NA,1985,62100
1203,35201,NA,1985,62100
1203,37203,NA,1985,62100
1203,38202,NA,1985,62100
1203,39201,NA,1985,62100
1203,39202,NA,1985,62100
1203,40130,NA,1985,62100
1203,42201,NA,1985,62100
1203,44201,NA,1985,62100
1203,46201,NA,1985,62100
1204,1100,235,1985,137724
1204,1202,NA,1985,137724
1204,1203,NA,1985,137724
1204,1204,133566,1985,137724
1204,1205,NA,1985,137724
1204,1206,NA,1985,137724
1204,1207,25,1985,137724
1204,1208,27,1985,137724
1204,1209,NA,1985,137724
1204,1210,18,1985,137724
1204,1211,NA,1985,137724
1204,1212,40,1985,137724
1204,1213,NA,1985,137724
1204,1214,39,1985,137724
1204,1215,14,1985,137724
1204,1216,19,1985,137724
1204,1217,NA,1985,137724
1204,1218,12,1985,137724
1204,1219,NA,1985,137724
1204,1220,120,1985,137724
1204,1221,62,1985,137724
1204,1222,NA,1985,137724
1204,1223,NA,1985,137724
1204,1224,NA,1985,137724
1204,1225,49,1985,137724
1204,1226,15,1985,137724
1204,1227,NA,1985,137724
1204,1228,199,1985,137724
1204,1229,106,1985,137724
1204,1230,NA,1985,137724
1204,1231,NA,1985,137724
1204,1234,NA,1985,137724
1204,1235,NA,1985,137724
1204,1236,NA,1985,137724
1204,1303,NA,1985,137724
1204,1333,NA,1985,137724
1204,1345,NA,1985,137724
1204,1347,NA,1985,137724
1204,1361,NA,1985,137724
1204,1371,NA,1985,137724
1204,1393,NA,1985,137724
1204,1395,NA,1985,137724
1204,1401,NA,1985,137724
1204,1402,NA,1985,137724
1204,1405,NA,1985,137724
1204,1408,NA,1985,137724
1204,1409,NA,1985,137724
1204,1423,NA,1985,137724
1204,1424,NA,1985,137724
1204,1425,NA,1985,137724
1204,1428,NA,1985,137724
1204,1429,NA,1985,137724
1204,1430,NA,1985,137724
1204,1432,NA,1985,137724
1204,1433,13,1985,137724
1204,1434,NA,1985,137724
1204,1436,NA,1985,137724
1204,1437,NA,1985,137724
1204,1438,NA,1985,137724
1204,1452,266,1985,137724
1204,1453,448,1985,137724
1204,1454,269,1985,137724
1204,1455,146,1985,137724
1204,1456,135,1985,137724
1204,1457,152,1985,137724
1204,1458,710,1985,137724
1204,1459,371,1985,137724
1204,1460,52,1985,137724
1204,1461,17,1985,137724
1204,1462,26,1985,137724
1204,1463,NA,1985,137724
